Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
359,Josh Green,2022-23,2022-23,22,60,21,25.7,3.4,6.4,2.3,3.6,1.1,2.8,1.1,1.6,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1,.537,.643,.402,.723,.645,.626,G-F,DAL,greenjo02
360,Jeff Green,2022-23,2022-23,36,56,4,19.5,2.9,5.9,2.3,4.0,0.5,1.9,1.6,2.1,0.7,1.9,2.6,1.2,0.3,0.3,0.8,1.8,7.8,.488,.580,.288,.744,.576,.534,F,DEN,greenje02
361,Javonte Green,2022-23,2022-23,29,32,1,15.0,1.9,3.4,1.5,2.3,0.4,1.1,0.9,1.4,0.8,1.9,2.8,0.7,0.8,0.7,0.6,1.6,5.2,.565,.658,.371,.667,.646,.625,F,CHI,greenja02
362,JaMychal Green,2022-23,2022-23,32,57,1,14.0,2.4,4.4,1.6,2.5,0.7,1.9,0.9,1.2,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8,6.4,.540,.667,.378,.776,.650,.623,F,GSW,greenja01
363,Jalen Green,2022-23,2022-23,20,76,76,34.2,7.4,17.9,5.0,10.6,2.5,7.3,4.8,6.1,0.6,3.2,3.7,3.7,0.8,0.2,2.6,1.7,22.1,.417,.471,.338,.786,.539,.486,G,HOU,greenja05
364,Draymond Green,2022-23,2022-23,32,73,73,31.5,3.4,6.5,2.9,4.7,0.5,1.8,1.1,1.5,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5,.527,.612,.305,.713,.592,.570,F,GSW,greendr01
365,Danny Green,2022-23,2022-23,35,11,0,12.5,2.0,4.5,0.5,1.1,1.5,3.4,0.1,0.1,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5,5.5,.449,.500,.432,1.000,.617,.612,G-F,CLEMEM,greenda02
366,A.J. Green,2022-23,2022-23,23,35,1,9.9,1.5,3.6,0.3,0.6,1.3,3.0,0.1,0.1,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9,4.4,.424,.450,.419,1.000,.607,.600,G,MIL,greenaj01
367,RaiQuan Gray,2022-23,2022-23,23,1,0,35.0,6.0,12.0,4.0,7.0,2.0,5.0,2.0,2.0,3.0,6.0,9.0,7.0,0.0,1.0,4.0,5.0,16.0,.500,.571,.400,1.000,.621,.583,F,BRK,grayra01
368,Jerami Grant,2022-23,2022-23,28,63,63,35.7,6.9,14.5,4.6,8.8,2.3,5.7,4.4,5.4,0.8,3.7,4.5,2.4,0.8,0.8,1.8,2.4,20.5,.475,.523,.401,.813,.606,.554,F,POR,grantje01
369,Devonte' Graham,2022-23,2022-23,27,73,8,18.3,2.2,5.9,0.6,1.3,1.6,4.6,1.3,1.8,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.4,.374,.452,.352,.748,.552,.512,G,NOPSAS,grahade01
370,Eric Gordon,2022-23,2022-23,34,69,58,28.5,4.2,9.5,2.3,4.3,1.9,5.2,2.1,2.5,0.2,1.7,1.9,2.7,0.6,0.4,1.5,1.1,12.4,.446,.535,.371,.821,.587,.547,G-F,HOULAC,gordoer01
371,Aaron Gordon,2022-23,2022-23,27,68,68,30.2,6.3,11.2,5.4,8.6,0.9,2.5,2.8,4.6,2.4,4.1,6.6,3.0,0.8,0.8,1.4,1.9,16.3,.564,.628,.347,.608,.617,.603,F,DEN,gordoaa01
372,Jordan Goodwin,2022-23,2022-23,24,62,7,17.8,2.5,5.7,1.9,3.8,0.6,1.9,0.9,1.1,0.9,2.4,3.3,2.7,0.9,0.4,0.9,1.5,6.6,.448,.511,.322,.768,.531,.501,G,WAS,goodwjo01
373,Rudy Gobert,2022-23,2022-23,30,70,70,30.7,5.1,7.8,5.1,7.8,0.0,0.0,3.1,4.9,3.3,8.3,11.6,1.2,0.8,1.4,1.7,3.0,13.4,.659,.663,.000,.644,.675,.659,C,MIN,goberru01
374,Jacob Gilyard,2022-23,2022-23,24,1,0,41.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0,3.0,.333,,.333,,.500,.500,G,MEM,gilyaja01
375,Anthony Gill,2022-23,2022-23,30,59,8,10.6,1.2,2.2,1.1,1.7,0.1,0.5,0.8,1.1,0.6,1.1,1.7,0.6,0.1,0.2,0.3,1.2,3.3,.538,.650,.138,.731,.604,.553,F,WAS,gillan01
376,Shai Gilgeous-Alexander,2022-23,2022-23,24,68,68,35.5,10.4,20.3,9.5,17.8,0.9,2.5,9.8,10.9,0.9,4.0,4.8,5.5,1.6,1.0,2.8,2.8,31.4,.510,.533,.345,.905,.626,.531,G,OKC,gilgesh01
377,Josh Giddey,2022-23,2022-23,20,76,76,31.1,7.1,14.7,6.1,11.6,1.0,3.1,1.4,1.9,1.9,5.9,7.9,6.2,0.8,0.4,2.8,1.9,16.6,.482,.524,.325,.731,.533,.516,G,OKC,giddejo01
378,Taj Gibson,2022-23,2022-23,37,49,2,9.8,1.3,2.6,1.2,2.1,0.2,0.5,0.6,0.9,0.7,1.2,1.9,0.7,0.3,0.2,0.5,1.7,3.4,.520,.564,.333,.714,.585,.552,F-C,WAS,gibsota01
379,Paul George,2022-23,2022-23,32,56,56,34.6,8.2,17.9,5.4,10.3,2.8,7.6,4.6,5.3,0.8,5.3,6.1,5.1,1.5,0.4,3.1,2.8,23.8,.457,.521,.371,.871,.588,.536,F,LAC,georgpa01
380,Rudy Gay,2022-23,2022-23,36,56,0,14.6,1.9,5.1,1.4,2.8,0.6,2.3,0.8,0.9,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2,5.2,.380,.484,.254,.857,.475,.437,F,UTA,gayru01
381,Luka Garza,2022-23,2022-23,24,28,0,8.7,2.3,4.1,1.8,2.8,0.5,1.4,1.5,1.9,1.2,1.1,2.3,0.6,0.1,0.1,0.5,1.5,6.5,.543,.636,.359,.788,.652,.603,F-C,MIN,garzalu01
382,Usman Garuba,2022-23,2022-23,20,75,1,12.9,1.1,2.4,0.8,1.6,0.3,0.8,0.4,0.6,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8,3.0,.486,.525,.407,.617,.569,.554,F,HOU,garubus01
383,Darius Garland,2022-23,2022-23,23,69,69,35.5,7.6,16.4,5.1,10.4,2.4,6.0,4.0,4.7,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,21.6,.462,.492,.410,.863,.587,.537,G,CLE,garlada01
384,Daniel Gafford,2022-23,2022-23,24,78,47,20.6,3.7,5.1,3.7,5.1,0.0,0.0,1.6,2.4,2.1,3.5,5.6,1.1,0.4,1.3,1.1,2.4,9.0,.732,.732,,.679,.739,.732,F,WAS,gaffoda01
385,Wenyen Gabriel,2022-23,2022-23,25,68,2,15.1,2.3,3.8,2.1,3.3,0.1,0.5,0.8,1.2,1.7,2.5,4.2,0.5,0.4,0.5,0.7,2.1,5.5,.596,.647,.278,.619,.626,.615,F,LAL,gabriwe01
386,Markelle Fultz,2022-23,2022-23,24,60,60,29.6,5.8,11.3,5.4,9.9,0.5,1.5,1.9,2.4,1.2,2.8,3.9,5.7,1.5,0.4,2.3,2.2,14.0,.514,.544,.310,.783,.564,.534,G,ORL,fultzma01
387,De'Aaron Fox,2022-23,2022-23,25,73,73,33.4,9.3,18.2,7.7,13.2,1.6,5.0,4.7,6.0,0.5,3.6,4.2,6.1,1.1,0.3,2.5,2.4,25.0,.512,.584,.324,.780,.599,.557,G,SAC,foxde01
388,Evan Fournier,2022-23,2022-23,30,27,7,17.0,2.1,6.1,0.8,1.9,1.3,4.2,0.7,0.8,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7,6.1,.337,.404,.307,.857,.471,.443,G-F,NYK,fournev01
389,Michael Foster Jr.,2022-23,2022-23,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,F,PHI,fostemi02
390,Trent Forrest,2022-23,2022-23,24,23,3,12.0,1.1,2.6,1.1,2.5,0.0,0.1,0.1,0.1,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.3,.417,.431,.000,.667,.424,.417,G,ATL,forretr01
391,Bryn Forbes,2022-23,2022-23,29,25,0,10.7,1.2,3.3,0.6,1.5,0.6,1.8,0.6,0.6,0.2,0.4,0.6,0.7,0.3,0.1,0.5,0.9,3.6,.361,.432,.304,1.000,.497,.446,G,MIN,forbebr01
392,Simone Fontecchio,2022-23,2022-23,27,52,6,14.7,2.2,6.0,1.0,2.3,1.2,3.7,0.7,0.8,0.6,1.1,1.7,0.8,0.3,0.2,0.8,1.2,6.3,.369,.430,.330,.795,.495,.470,F,UTA,fontesi01
393,Malachi Flynn,2022-23,2022-23,24,53,2,13.0,1.6,4.6,0.8,2.1,0.9,2.5,0.5,0.6,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2,4.6,.360,.367,.353,.758,.479,.457,G,TOR,flynnma01
394,Dorian Finney-Smith,2022-23,2022-23,29,66,66,30.4,3.0,7.6,1.2,2.5,1.7,5.1,0.7,0.9,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3,.391,.503,.337,.763,.523,.505,F,BRKDAL,finnedo01
395,Bruno Fernando,2022-23,2022-23,24,39,4,10.4,1.5,2.9,1.5,2.8,0.0,0.1,0.9,1.3,1.4,2.1,3.5,0.8,0.2,0.9,0.6,1.9,3.9,.527,.546,.000,.700,.571,.527,F,ATLHOU,fernabr01
396,Drew Eubanks,2022-23,2022-23,25,78,28,20.3,2.7,4.3,2.7,4.1,0.1,0.2,1.1,1.6,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6,.641,.655,.389,.664,.666,.651,F,POR,eubandr01
397,Joel Embiid,2022-23,2022-23,28,66,66,34.6,11.0,20.1,10.0,17.1,1.0,3.0,10.0,11.7,1.7,8.4,10.2,4.2,1.0,1.7,3.4,3.1,33.1,.548,.587,.330,.857,.655,.573,C,PHI,embiijo01
398,Keon Ellis,2022-23,2022-23,23,16,0,4.4,0.4,1.0,0.1,0.3,0.4,0.8,0.3,0.4,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.6,1.5,.438,.250,.500,.571,.629,.625,G,SAC,elliske01
399,Kessler Edwards,2022-23,2022-23,22,36,4,10.7,1.0,2.6,0.5,1.1,0.5,1.5,0.3,0.4,0.6,1.1,1.7,0.6,0.4,0.2,0.4,1.1,2.8,.387,.500,.309,.733,.502,.478,F,BRKSAC,edwarke02
400,Anthony Edwards,2022-23,2022-23,21,79,79,36.0,8.9,19.5,6.3,12.2,2.7,7.3,4.0,5.3,0.6,5.2,5.8,4.4,1.6,0.7,3.3,2.4,24.6,.459,.513,.369,.756,.564,.528,G,MIN,edwaran01
401,Tari Eason,2022-23,2022-23,21,82,5,21.5,3.6,8.0,2.9,6.0,0.7,2.1,1.3,1.8,2.4,3.7,6.0,1.1,1.2,0.6,1.2,2.3,9.3,.448,.486,.343,.752,.525,.493,F,HOU,easonta01
402,Jalen Duren,2022-23,2022-23,19,67,31,24.9,3.9,5.9,3.9,5.9,0.0,0.0,1.4,2.3,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,9.1,.648,.652,.000,.611,.655,.648,C,DET,durenja01
403,Kevin Durant,2022-23,2022-23,34,47,47,35.6,10.3,18.3,8.3,13.4,2.0,4.9,6.5,7.1,0.4,6.3,6.7,5.0,0.7,1.4,3.3,2.1,29.1,.560,.617,.404,.919,.677,.614,F-G,BRKPHO,duranke01
404,Kris Dunn,2022-23,2022-23,28,22,3,25.8,5.3,9.8,4.5,8.2,0.8,1.6,1.9,2.4,0.4,4.1,4.5,5.6,1.1,0.5,1.6,2.6,13.2,.537,.550,.472,.774,.606,.576,G,UTA,dunnkr01
405,David Duke Jr.,2022-23,2022-23,23,23,0,9.9,1.6,3.4,1.5,2.9,0.0,0.5,0.5,0.7,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3,3.7,.462,.530,.083,.706,.497,.468,G,BRK,dukeda01
406,Chris Duarte,2022-23,2022-23,25,46,12,19.5,2.7,7.2,1.5,3.5,1.2,3.8,1.3,1.6,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9,.369,.428,.316,.847,.496,.452,G,IND,duartch01
407,Andre Drummond,2022-23,2022-23,29,67,0,12.7,2.5,4.1,2.5,4.0,0.0,0.0,1.0,1.9,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0,.606,.613,.000,.536,.606,.606,C,CHI,drumman01
408,Goran Dragić,2022-23,2022-23,36,58,0,15.0,2.4,5.8,1.5,3.3,0.9,2.5,0.5,0.8,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3,.421,.468,.359,.689,.514,.499,G,CHIMIL,dragigo01
409,PJ Dozier,2022-23,2022-23,26,16,0,4.9,0.6,2.1,0.5,1.1,0.1,1.0,0.0,0.0,0.1,0.8,0.9,0.6,0.4,0.1,0.3,0.4,1.4,.303,.471,.125,,.333,.333,G,SAC,doziepj01
410,Jeff Dowtin,2022-23,2022-23,25,25,0,10.4,1.0,2.3,0.8,1.6,0.2,0.6,0.2,0.4,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5,2.4,.439,.488,.313,.667,.500,.482,G,TOR,dowtije01
411,Devon Dotson,2022-23,2022-23,23,6,0,8.8,0.2,1.7,0.0,1.0,0.2,0.7,0.0,0.0,1.0,0.7,1.7,1.3,0.8,0.0,0.5,1.5,0.5,.100,.000,.250,,.150,.150,G,WAS,dotsode01
412,Ayo Dosunmu,2022-23,2022-23,23,80,51,26.2,3.5,7.1,2.8,4.8,0.7,2.4,0.8,1.0,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,.493,.583,.312,.805,.567,.545,G,CHI,dosunay01
413,Luguentz Dort,2022-23,2022-23,23,74,73,30.7,4.6,11.8,2.8,6.3,1.8,5.5,2.7,3.5,1.7,2.9,4.6,2.1,1.0,0.3,1.2,3.3,13.7,.388,.440,.330,.772,.513,.466,G,OKC,dortlu01
414,Tyler Dorsey,2022-23,2022-23,26,3,0,2.7,1.3,1.7,1.0,1.0,0.3,0.7,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,3.0,.800,1.000,.500,,.900,.900,G,DAL,dorsety01
415,Luka Dončić,2022-23,2022-23,23,66,66,36.2,10.9,22.0,8.1,13.8,2.8,8.2,7.8,10.5,0.8,7.8,8.6,8.0,1.4,0.5,3.6,2.5,32.4,.496,.588,.342,.742,.609,.560,G-F,DAL,doncilu01
416,Donte DiVincenzo,2022-23,2022-23,26,72,36,26.3,3.3,7.5,1.2,2.3,2.1,5.3,0.8,1.0,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4,.435,.525,.397,.817,.593,.574,G,GSW,divindo01
417,Spencer Dinwiddie,2022-23,2022-23,29,79,79,34.5,5.8,13.3,3.5,7.1,2.3,6.2,3.4,4.2,0.4,3.1,3.4,6.5,0.8,0.3,1.8,2.4,17.3,.438,.498,.369,.812,.573,.524,G,BRKDAL,dinwisp01
418,Ousmane Dieng,2022-23,2022-23,19,39,1,14.6,1.9,4.6,1.3,2.1,0.7,2.5,0.4,0.6,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,.420,.602,.265,.652,.505,.492,F,OKC,diengou01
419,Gorgui Dieng,2022-23,2022-23,33,31,1,11.5,1.5,3.8,0.8,1.4,0.7,2.4,0.3,0.4,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8,3.9,.385,.571,.280,.769,.493,.474,C,SAS,dienggo01
420,Hamidou Diallo,2022-23,2022-23,24,56,0,17.8,3.8,6.7,3.8,6.3,0.1,0.4,1.6,2.6,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3,.573,.593,.238,.588,.593,.580,G,DET,diallha01
421,Mamadi Diakite,2022-23,2022-23,26,22,2,8.0,1.1,2.3,0.8,1.3,0.3,1.0,0.1,0.1,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2,2.6,.480,.586,.333,1.000,.560,.550,F,CLE,diakima01
422,Moussa Diabaté,2022-23,2022-23,21,22,1,8.9,1.1,2.1,1.0,2.0,0.0,0.1,0.5,0.7,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7,.511,.511,.500,.625,.546,.521,F,LAC,diabamo01
423,DeMar DeRozan,2022-23,2022-23,33,74,74,36.2,8.9,17.6,8.3,15.7,0.6,1.9,6.2,7.1,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5,.504,.526,.324,.872,.592,.522,G-F,CHI,derozde01
424,Matthew Dellavedova,2022-23,2022-23,32,32,0,6.7,0.5,1.6,0.3,0.7,0.3,0.8,0.1,0.2,0.0,0.4,0.4,1.3,0.2,0.0,0.3,0.6,1.5,.340,.348,.333,.571,.443,.430,G,SAC,dellama01
425,Dewayne Dedmon,2022-23,2022-23,33,38,1,11.2,2.0,4.0,1.7,2.9,0.3,1.0,0.9,1.3,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2,.510,.580,.308,.673,.577,.550,C,MIAPHI,dedmode01
426,Darius Days,2022-23,2022-23,23,4,0,6.3,1.3,3.0,0.5,0.5,0.8,2.5,0.5,0.5,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5,3.8,.417,1.000,.300,1.000,.582,.542,F,HOU,daysda01
427,JD Davison,2022-23,2022-23,20,12,0,5.5,0.7,1.6,0.5,1.0,0.2,0.6,0.1,0.2,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6,.421,.500,.286,.500,.478,.474,G,BOS,davisjd01
428,Terence Davis,2022-23,2022-23,25,64,5,13.1,2.4,5.7,1.0,1.9,1.4,3.8,0.5,0.7,0.3,1.9,2.2,1.0,0.7,0.2,0.8,1.6,6.7,.423,.537,.366,.791,.563,.545,G,SAC,daviste02
429,Johnny Davis,2022-23,2022-23,20,28,5,15.1,2.4,6.1,1.8,3.6,0.6,2.5,0.5,1.0,0.3,1.9,2.3,1.0,0.4,0.3,0.6,1.7,5.8,.386,.485,.243,.519,.446,.436,G,WAS,davisjo06
430,Anthony Davis,2022-23,2022-23,29,56,54,34.0,9.7,17.2,9.3,15.9,0.3,1.3,6.2,7.9,3.5,9.1,12.5,2.6,1.1,2.0,2.2,2.6,25.9,.563,.589,.257,.784,.627,.573,F-C,LAL,davisan02
431,Dyson Daniels,2022-23,2022-23,19,59,11,17.7,1.5,3.5,1.0,2.1,0.5,1.5,0.4,0.7,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,.418,.492,.314,.650,.503,.483,G,NOP,daniedy01
432,Stephen Curry,2022-23,2022-23,34,56,56,34.7,10.0,20.2,5.1,8.8,4.9,11.4,4.6,5.0,0.7,5.4,6.1,6.3,0.9,0.4,3.2,2.1,29.4,.493,.579,.427,.915,.656,.614,G,GSW,curryst01
433,Seth Curry,2022-23,2022-23,32,61,7,19.9,3.4,7.4,1.9,3.6,1.5,3.8,0.8,0.9,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,.463,.525,.405,.927,.593,.568,G,BRK,curryse01
434,Cade Cunningham,2022-23,2022-23,21,12,12,33.3,7.8,18.7,6.3,13.6,1.4,5.1,3.0,3.6,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9,.415,.466,.279,.837,.492,.453,G,DET,cunnica01
435,Jarrett Culver,2022-23,2022-23,23,10,1,13.7,1.7,4.3,1.6,3.1,0.1,1.2,0.9,1.3,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,.395,.516,.083,.692,.452,.407,G,ATL,culveja01
436,Jae Crowder,2022-23,2022-23,32,18,3,18.9,2.5,5.2,1.2,2.2,1.3,3.1,0.6,0.7,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9,.479,.538,.436,.833,.624,.606,F,MIL,crowdja01
437,Torrey Craig,2022-23,2022-23,32,79,60,24.7,2.9,6.3,1.6,3.1,1.3,3.2,0.4,0.6,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4,.456,.518,.395,.711,.566,.556,G-F,PHO,craigto01
438,Robert Covington,2022-23,2022-23,32,48,0,16.2,2.1,4.8,1.0,1.9,1.1,2.8,0.6,0.8,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0,.445,.516,.397,.750,.584,.563,F-C,LAC,covinro01
439,Xavier Cooks,2022-23,2022-23,27,10,1,12.6,1.7,2.8,1.7,2.7,0.0,0.1,0.4,1.0,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3,3.8,.607,.630,.000,.400,.586,.607,F,WAS,cooksxa01
440,Pat Connaughton,2022-23,2022-23,30,61,33,23.7,2.7,6.9,0.9,1.6,1.8,5.3,0.4,0.7,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,.392,.566,.339,.659,.531,.521,G,MIL,connapa01
441,Mike Conley,2022-23,2022-23,35,67,66,30.3,3.9,9.1,1.9,3.9,2.0,5.2,2.1,2.5,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9,.428,.486,.385,.834,.583,.539,G,MINUTA,conlemi01
442,Zach Collins,2022-23,2022-23,25,63,26,22.9,4.5,8.7,3.6,6.4,0.9,2.3,1.7,2.3,1.8,4.5,6.4,2.9,0.6,0.8,2.0,3.2,11.6,.518,.571,.374,.761,.599,.568,C-F,SAS,colliza01
443,John Collins,2022-23,2022-23,25,71,71,30.0,5.1,10.0,4.1,6.6,1.0,3.4,2.0,2.5,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1,.508,.619,.292,.803,.593,.557,F,ATL,collijo01
444,Amir Coffey,2022-23,2022-23,25,50,9,12.5,1.1,2.9,0.9,2.1,0.2,0.8,1.0,1.3,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4,.386,.429,.275,.778,.498,.424,G,LAC,coffeam01
445,Nic Claxton,2022-23,2022-23,23,76,76,29.9,5.4,7.7,5.4,7.7,0.0,0.0,1.8,3.2,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,.705,.708,.000,.541,.691,.705,C,BRK,claxtni01
446,Jordan Clarkson,2022-23,2022-23,30,61,61,32.6,7.5,16.9,5.0,9.4,2.5,7.5,3.3,4.0,1.2,2.9,4.0,4.4,0.5,0.2,3.0,2.0,20.8,.444,.530,.338,.816,.558,.519,G,UTA,clarkjo01
447,Brandon Clarke,2022-23,2022-23,26,56,8,19.5,4.1,6.2,4.1,6.1,0.0,0.1,1.8,2.4,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,.656,.665,.167,.723,.682,.658,F,MEM,clarkbr01
448,Josh Christopher,2022-23,2022-23,21,64,2,12.3,2.4,5.1,2.1,3.8,0.3,1.4,0.7,0.9,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,.465,.550,.236,.750,.523,.497,G,HOU,chrisjo01
